,dur,sbytes,dbytes,rate,sttl,dttl,sload,dload,dinpkt,smean,dmean,ct_state_ttl,label
15659,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15660,1e-05,114,0,100000.0025,254,0,45600000.0,0.0,0.0,57,0,2,1
15661,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15662,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15663,1e-05,114,0,100000.0025,254,0,45600000.0,0.0,0.0,57,0,2,1
15664,5e-06,114,0,200000.0051,254,0,91200000.0,0.0,0.0,57,0,2,1
15665,1e-05,114,0,100000.0025,254,0,45600000.0,0.0,0.0,57,0,2,1
15666,1e-05,114,0,100000.0025,254,0,45600000.0,0.0,0.0,57,0,2,1
15667,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15668,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15669,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15670,7.000000000000001e-06,114,0,142857.1409,254,0,65142856.0,0.0,0.0,57,0,2,1
15671,1e-05,114,0,100000.0025,254,0,45600000.0,0.0,0.0,57,0,2,1
15672,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15673,1e-05,114,0,100000.0025,254,0,45600000.0,0.0,0.0,57,0,2,1
15674,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15675,7.000000000000001e-06,114,0,142857.1409,254,0,65142856.0,0.0,0.0,57,0,2,1
15676,1e-05,114,0,100000.0025,254,0,45600000.0,0.0,0.0,57,0,2,1
15677,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15678,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15679,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15680,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15681,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15682,1e-05,114,0,100000.0025,254,0,45600000.0,0.0,0.0,57,0,2,1
15683,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15684,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15685,6e-06,114,0,166666.6608,254,0,76000000.0,0.0,0.0,57,0,2,1
15686,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15687,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15688,6e-06,114,0,166666.6608,254,0,76000000.0,0.0,0.0,57,0,2,1
15689,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15690,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15691,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15692,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15693,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15694,6e-06,114,0,166666.6608,254,0,76000000.0,0.0,0.0,57,0,2,1
15695,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15696,5e-06,114,0,200000.0051,254,0,91200000.0,0.0,0.0,57,0,2,1
15697,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15698,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15699,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15700,1.4000000000000001e-05,114,0,71428.57045,254,0,32571428.0,0.0,0.0,57,0,2,1
15701,3.5e-05,114,0,28571.42781,254,0,13028571.0,0.0,0.0,57,0,2,1
15702,6e-06,114,0,166666.6608,254,0,76000000.0,0.0,0.0,57,0,2,1
15703,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15704,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15705,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15706,1.681389,2714,742,13.679167000000001,254,252,11994.844729999999,3178.324707,175.909109,194,74,1,1
15707,1e-05,114,0,100000.0025,254,0,45600000.0,0.0,0.0,57,0,2,1
15708,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15709,6e-06,114,0,166666.6608,254,0,76000000.0,0.0,0.0,57,0,2,1
15710,2.6000000000000002e-05,114,0,38461.5389,254,0,17538462.0,0.0,0.0,57,0,2,1
15711,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15712,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15713,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15714,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15715,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15716,2.6000000000000002e-05,114,0,38461.5389,254,0,17538462.0,0.0,0.0,57,0,2,1
15717,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15718,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15719,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15720,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15721,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15722,1e-05,114,0,100000.0025,254,0,45600000.0,0.0,0.0,57,0,2,1
15723,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15724,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15725,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15726,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15727,1e-05,114,0,100000.0025,254,0,45600000.0,0.0,0.0,57,0,2,1
15728,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15729,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15730,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15731,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15732,5e-06,114,0,200000.0051,254,0,91200000.0,0.0,0.0,57,0,2,1
15733,1e-05,114,0,100000.0025,254,0,45600000.0,0.0,0.0,57,0,2,1
15734,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15735,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15736,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15737,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15738,3.5e-05,114,0,28571.42781,254,0,13028571.0,0.0,0.0,57,0,2,1
15739,5e-06,114,0,200000.0051,254,0,91200000.0,0.0,0.0,57,0,2,1
15740,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15741,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15742,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15743,0.29693200000000003,1190,24268,111.13655200000001,62,252,29393.933589999997,624115.9375,12.145999999999999,99,1103,1,1
15744,3.5e-05,114,0,28571.42781,254,0,13028571.0,0.0,0.0,57,0,2,1
15745,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15746,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15747,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15748,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15749,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15750,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15751,6e-06,114,0,166666.6608,254,0,76000000.0,0.0,0.0,57,0,2,1
15752,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15753,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15754,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15755,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15756,6e-06,114,0,166666.6608,254,0,76000000.0,0.0,0.0,57,0,2,1
15757,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15758,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15759,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15760,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15761,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15762,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15763,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15764,6e-06,114,0,166666.6608,254,0,76000000.0,0.0,0.0,57,0,2,1
15765,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15766,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15767,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15768,6e-06,114,0,166666.6608,254,0,76000000.0,0.0,0.0,57,0,2,1
15769,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15770,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15771,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15772,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15773,1e-06,114,0,1000000.003,254,0,456000000.0,0.0,0.0,57,0,2,1
15774,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15775,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15776,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15777,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15778,1e-06,114,0,1000000.003,254,0,456000000.0,0.0,0.0,57,0,2,1
15779,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15780,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15781,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15782,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15783,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15784,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15785,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15786,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15787,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15788,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15789,1e-06,114,0,1000000.003,254,0,456000000.0,0.0,0.0,57,0,2,1
15790,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15791,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15792,5e-06,114,0,200000.0051,254,0,91200000.0,0.0,0.0,57,0,2,1
15793,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15794,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15795,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15796,1e-06,114,0,1000000.003,254,0,456000000.0,0.0,0.0,57,0,2,1
15797,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15798,5e-06,114,0,200000.0051,254,0,91200000.0,0.0,0.0,57,0,2,1
15799,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15800,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15801,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15802,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15803,1e-06,114,0,1000000.003,254,0,456000000.0,0.0,0.0,57,0,2,1
15804,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15805,5e-06,114,0,200000.0051,254,0,91200000.0,0.0,0.0,57,0,2,1
15806,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15807,9e-06,92,0,111111.1072,254,0,40888888.0,0.0,0.0,46,0,2,1
15808,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15809,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15810,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15811,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15812,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15813,6e-06,114,0,166666.6608,254,0,76000000.0,0.0,0.0,57,0,2,1
15814,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15815,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15816,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15817,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15818,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15819,5e-06,114,0,200000.0051,254,0,91200000.0,0.0,0.0,57,0,2,1
15820,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15821,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15822,1e-05,114,0,100000.0025,254,0,45600000.0,0.0,0.0,57,0,2,1
15823,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15824,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15825,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15826,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15827,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15828,1e-06,114,0,1000000.003,254,0,456000000.0,0.0,0.0,57,0,2,1
15829,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15830,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15831,1e-05,114,0,100000.0025,254,0,45600000.0,0.0,0.0,57,0,2,1
15832,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15833,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15834,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15835,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15836,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15837,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15838,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15839,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15840,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15841,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15842,2e-06,114,0,500000.0013,254,0,228000000.0,0.0,0.0,57,0,2,1
15843,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15844,7.000000000000001e-06,114,0,142857.1409,254,0,65142856.0,0.0,0.0,57,0,2,1
15845,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15846,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15847,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15848,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15849,2e-06,114,0,500000.0013,254,0,228000000.0,0.0,0.0,57,0,2,1
15850,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15851,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15852,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15853,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15854,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15855,5e-06,114,0,200000.0051,254,0,91200000.0,0.0,0.0,57,0,2,1
15856,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15857,6e-06,114,0,166666.6608,254,0,76000000.0,0.0,0.0,57,0,2,1
15858,6e-06,114,0,166666.6608,254,0,76000000.0,0.0,0.0,57,0,2,1
15859,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15860,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15861,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15862,6e-06,114,0,166666.6608,254,0,76000000.0,0.0,0.0,57,0,2,1
15863,5e-06,114,0,200000.0051,254,0,91200000.0,0.0,0.0,57,0,2,1
15864,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15865,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15866,6e-06,114,0,166666.6608,254,0,76000000.0,0.0,0.0,57,0,2,1
15867,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15868,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15869,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15870,6e-06,114,0,166666.6608,254,0,76000000.0,0.0,0.0,57,0,2,1
15871,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15872,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15873,6e-06,114,0,166666.6608,254,0,76000000.0,0.0,0.0,57,0,2,1
15874,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15875,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15876,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15877,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15878,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15879,5e-06,114,0,200000.0051,254,0,91200000.0,0.0,0.0,57,0,2,1
15880,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15881,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15882,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15883,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15884,5e-06,114,0,200000.0051,254,0,91200000.0,0.0,0.0,57,0,2,1
15885,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15886,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15887,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15888,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15889,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15890,7.000000000000001e-06,114,0,142857.1409,254,0,65142856.0,0.0,0.0,57,0,2,1
15891,5e-06,114,0,200000.0051,254,0,91200000.0,0.0,0.0,57,0,2,1
15892,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15893,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15894,5e-06,114,0,200000.0051,254,0,91200000.0,0.0,0.0,57,0,2,1
15895,2e-06,114,0,500000.0013,254,0,228000000.0,0.0,0.0,57,0,2,1
15896,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15897,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15898,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15899,5e-06,114,0,200000.0051,254,0,91200000.0,0.0,0.0,57,0,2,1
15900,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15901,2e-06,114,0,500000.0013,254,0,228000000.0,0.0,0.0,57,0,2,1
15902,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15903,5e-06,114,0,200000.0051,254,0,91200000.0,0.0,0.0,57,0,2,1
15904,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15905,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15906,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15907,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15908,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15909,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15910,5e-06,114,0,200000.0051,254,0,91200000.0,0.0,0.0,57,0,2,1
15911,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15912,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15913,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15914,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15915,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15916,1e-06,114,0,1000000.003,254,0,456000000.0,0.0,0.0,57,0,2,1
15917,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15918,1e-05,114,0,100000.0025,254,0,45600000.0,0.0,0.0,57,0,2,1
15919,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15920,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15921,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15922,1e-06,114,0,1000000.003,254,0,456000000.0,0.0,0.0,57,0,2,1
15923,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15924,1e-05,114,0,100000.0025,254,0,45600000.0,0.0,0.0,57,0,2,1
15925,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15926,1e-06,114,0,1000000.003,254,0,456000000.0,0.0,0.0,57,0,2,1
15927,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15928,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15929,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15930,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15931,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15932,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15933,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15934,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15935,0.415389,1370,36416,108.33218899999999,62,252,24516.77734,679421.0,12.780613,98,1138,1,1
15936,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15937,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15938,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15939,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15940,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15941,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15942,1e-05,114,0,100000.0025,254,0,45600000.0,0.0,0.0,57,0,2,1
15943,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15944,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15945,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15946,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
15947,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15948,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15949,1e-05,114,0,100000.0025,254,0,45600000.0,0.0,0.0,57,0,2,1
15950,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15951,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15952,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15953,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15954,4e-06,114,0,250000.0006,254,0,114000000.0,0.0,0.0,57,0,2,1
15955,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15956,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15957,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15958,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15959,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15960,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15961,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15962,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15963,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15964,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15965,8e-06,114,0,125000.0003,254,0,57000000.0,0.0,0.0,57,0,2,1
15966,1e-05,114,0,100000.0025,254,0,45600000.0,0.0,0.0,57,0,2,1
15967,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15968,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15969,5e-06,114,0,200000.0051,254,0,91200000.0,0.0,0.0,57,0,2,1
15970,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15971,9e-06,114,0,111111.1072,254,0,50666664.0,0.0,0.0,57,0,2,1
15972,1e-05,114,0,100000.0025,254,0,45600000.0,0.0,0.0,57,0,2,1
15973,3e-06,114,0,333333.3215,254,0,152000000.0,0.0,0.0,57,0,2,1
